document,topic,gamma
scopus_4346,5,0.020356996433888535
scopus_4367,5,0.006170716382964403
scopus_4371,5,0.004846118317848978
scopus_4376,5,0.5023634173318672
scopus_4379,5,0.003665641903113352
scopus_4388,5,0.012239840002047699
scopus_4389,5,0.001324275635658436
scopus_4392,5,0.008139395726966012
scopus_4394,5,0.03257117785593107
scopus_44,5,0.021770271344451437
scopus_4401,5,0.00832629010226854
scopus_4411,5,0.012597525755325563
scopus_4417,5,0.2801332921468013
scopus_4428,5,0.004741395226848381
scopus_4429,5,0.210870685784733
scopus_4433,5,0.051822766232999
scopus_4446,5,0.0056026783607318175
scopus_4463,5,0.009291804548866946
scopus_4464,5,0.007799402354142825
scopus_4465,5,0.028795802938825336
scopus_4484,5,0.014073467362365935
scopus_4485,5,0.004163847668360294
scopus_4486,5,0.00959229913223347
scopus_4491,5,0.008098909360669935
scopus_4502,5,0.025875102154114666
scopus_4508,5,0.02425638691050457
scopus_4509,5,0.017177043347652913
scopus_4525,5,0.74318086363681
scopus_4530,5,0.0037914756787544787
scopus_4550,5,0.028362037139901118
scopus_4553,5,0.15741759378864065
scopus_4554,5,0.0098335753053994
scopus_4556,5,0.014681065561111118
scopus_4557,5,0.008554028719542965
scopus_4561,5,0.00610139343473838
scopus_4565,5,0.38027211292914564
scopus_457,5,0.2169706383717828
scopus_4575,5,0.02090702461902013
scopus_4579,5,0.01198743249629758
scopus_459,5,0.03315384445810652
scopus_4598,5,0.7770951526463119
scopus_46,5,0.057409983183186235
scopus_460,5,0.12559553294140033
scopus_4604,5,0.04769369696145781
scopus_4612,5,0.062459592972105224
scopus_4616,5,0.017234182015643723
scopus_4617,5,0.13097506592426364
scopus_4630,5,0.009518887626584942
scopus_4633,5,0.6145410620698544
scopus_4636,5,0.07323472501743737
scopus_4638,5,0.02039498627509522
scopus_464,5,0.005297919841654124
scopus_4643,5,0.0887783867858296
scopus_466,5,0.008813973475827455
scopus_4666,5,0.01304333054295412
scopus_4678,5,0.020895144070909352
scopus_4681,5,0.011488388984684612
scopus_4691,5,0.004864823519335486
scopus_4695,5,0.012346239101417187
scopus_4698,5,0.01233267121491371
scopus_4705,5,0.02958995038042367
scopus_4708,5,0.017393110862087845
scopus_471,5,0.0023423780556518932
scopus_4712,5,0.007836332661255184
scopus_4721,5,0.009151540814163287
scopus_4725,5,0.005021839012636282
scopus_4726,5,0.004749469977279532
scopus_473,5,0.0065369570091587965
scopus_4733,5,0.008364040366589677
scopus_4745,5,0.657548781585043
scopus_4747,5,0.7389103472991655
scopus_4754,5,0.011849359913967685
scopus_4757,5,0.007345231314539066
scopus_4765,5,0.006495016758200331
scopus_4766,5,0.00947178219253316
scopus_4781,5,0.1462318142697024
scopus_4785,5,0.0052601000748016555
scopus_4786,5,0.20231580418282835
scopus_4787,5,0.0938115822837009
scopus_4788,5,0.008171416637529171
scopus_4796,5,0.28247678556751116
scopus_4805,5,0.18381106059636682
scopus_4807,5,0.004481959220425874
scopus_4810,5,0.02261076477188848
scopus_4811,5,0.007239517004500341
scopus_4812,5,0.0637488397650286
scopus_4817,5,0.009446215650916488
scopus_4827,5,0.21060933881134664
scopus_4829,5,0.8364171074256459
scopus_4830,5,0.02634381558272804
scopus_4838,5,0.010968902993743784
scopus_4839,5,0.11998081156771581
scopus_4853,5,0.016631395113253997
scopus_4857,5,0.37277483257862865
scopus_4861,5,0.004760598126685613
scopus_4866,5,0.0038793603143181515
scopus_4869,5,0.0039401650707229586
scopus_4878,5,0.009340637293557533
scopus_4886,5,0.009302193871179016
scopus_4899,5,0.11231064239135166
scopus_4908,5,0.003842769201235074
scopus_491,5,9.816199497359361e-4
scopus_4917,5,0.012749152395785102
scopus_4921,5,0.01135771800842105
scopus_4924,5,0.013786967409124691
scopus_4925,5,0.015891211660111274
scopus_4927,5,0.022908003486808045
scopus_4933,5,0.027178897383171318
scopus_4939,5,0.017508989928826168
scopus_4947,5,0.02064073831594215
scopus_4949,5,0.026710093955577642
scopus_4956,5,0.014800053014181504
scopus_4961,5,0.008001648915228483
scopus_4967,5,0.009148857726288198
scopus_4968,5,0.006097331984246102
scopus_4970,5,0.012953620626182136
scopus_4975,5,0.005620434381279991
scopus_4978,5,0.08849183457022354
scopus_4982,5,0.4713601856591558
scopus_4987,5,0.027491136326672192
scopus_5,5,0.00518962670865112
scopus_5009,5,0.024946170819834322
scopus_5011,5,0.17044827621793415
scopus_503,5,0.09794504792089993
scopus_5037,5,0.026963229435333535
scopus_5038,5,0.01389463909718544
scopus_5039,5,0.041515885049404205
scopus_5065,5,0.01215498426233673
scopus_5066,5,0.005101346709621744
scopus_5068,5,0.10933698836453502
scopus_5072,5,0.009091614521916789
scopus_5076,5,0.010955629094878851
scopus_508,5,0.007342393747217533
scopus_5089,5,0.012613161536092547
scopus_509,5,0.650325380215082
scopus_5091,5,0.005665396249816283
scopus_5093,5,0.008452120468672313
scopus_5094,5,0.03373275435359777
scopus_5095,5,0.4212870390683126
scopus_51,5,0.012090589255907034
scopus_5104,5,0.02410148166144341
scopus_5117,5,0.0044421027463233285
scopus_5118,5,0.041263366782425474
scopus_513,5,0.07715704619709193
scopus_5135,5,0.007477632509159305
scopus_514,5,0.006289425768041229
scopus_5141,5,0.017001214265582376
scopus_5145,5,0.0075959138331348035
scopus_5155,5,0.007163751288884642
scopus_5160,5,0.04748083888417161
scopus_5165,5,0.06464045757894966
scopus_5167,5,0.009026023766420541
scopus_5186,5,0.3280926435734097
scopus_5189,5,0.11220309596484651
scopus_519,5,0.006097226878606649
scopus_5203,5,0.2577586373145316
scopus_5207,5,0.0021133719772191634
scopus_5210,5,0.008143536937101667
scopus_5214,5,0.0061595644879515205
scopus_5216,5,0.009075443722027909
scopus_522,5,0.06934950687068044
scopus_5223,5,0.008440924354832697
scopus_5226,5,0.02289430405649224
scopus_5228,5,0.00751236556852981
scopus_523,5,0.2248099831051067
scopus_5232,5,0.005457142642094259
scopus_5235,5,0.004506246976303792
scopus_5244,5,0.29389653688066497
scopus_5256,5,0.04853455773806941
scopus_526,5,0.007527415350890302
scopus_5264,5,0.009284161092279274
scopus_5274,5,0.012759851350094623
scopus_5323,5,0.013577916363811782
scopus_5335,5,0.21738645378136626
scopus_5339,5,0.044079310778371975
scopus_534,5,0.054371401023782066
scopus_5356,5,0.007643919254221586
scopus_5370,5,0.009924746070281034
scopus_538,5,0.028219670981909344
scopus_539,5,0.006905861788240845
scopus_5390,5,0.024944629030642422
scopus_5396,5,0.2193425897450453
scopus_540,5,0.015935128245336924
scopus_5400,5,0.5367203949655672
scopus_5407,5,0.18678914659846477
scopus_541,5,0.3230329234906912
scopus_5410,5,0.5922860543219062
scopus_5417,5,0.3485170025494873
scopus_5424,5,0.00400356679800937
scopus_5430,5,0.3450044270158018
scopus_5435,5,0.01719952517714474
scopus_5437,5,0.006391197081894126
scopus_5438,5,0.2487791547391567
scopus_5443,5,0.02190559785853465
scopus_5444,5,0.01624589062129134
scopus_5450,5,0.011682630578514772
scopus_5456,5,0.05089347896705228
scopus_5462,5,0.009026842560350919
scopus_5478,5,0.008436035309948813
scopus_548,5,0.01498347149195252
scopus_5485,5,0.008694942355243651
scopus_5500,5,0.004621685534351295
scopus_5509,5,0.011486659000560877
scopus_5513,5,0.5666573530386778
scopus_5515,5,0.013496859915590149
scopus_5516,5,0.005130776072470104
scopus_5518,5,0.2059468613117981
scopus_5538,5,0.007772533524636447
scopus_5549,5,0.007980886083716653
scopus_5550,5,0.0076258340468627365
scopus_5552,5,0.0038008354836287423
scopus_5565,5,0.04156801523635665
scopus_5567,5,0.020197066438258256
scopus_5585,5,0.007975199032574664
scopus_5587,5,0.009108631514129748
scopus_559,5,0.017636063742367303
scopus_5596,5,0.0893083097043484
scopus_5597,5,0.008233448098924316
scopus_56,5,0.02308021650162281
scopus_5601,5,0.023321337563315357
scopus_5609,5,0.7920992744935053
scopus_5617,5,0.021519626504390738
scopus_562,5,0.6033070220766277
scopus_5622,5,0.012501425556177231
scopus_5626,5,0.004659044542341595
scopus_5631,5,0.22579461270809756
scopus_564,5,0.007499579246807424
scopus_571,5,0.06536047062312261
scopus_579,5,0.006943691085169308
scopus_590,5,0.00644602897943796
scopus_597,5,0.8717738317836728
scopus_599,5,0.006375102137376245
scopus_611,5,0.008086810327161041
scopus_613,5,0.13940093793135455
scopus_616,5,0.012017345095787316
scopus_623,5,0.006954647742667305
scopus_624,5,0.007835361457563247
scopus_634,5,0.28596901878163755
scopus_635,5,0.015990180233611682
scopus_640,5,0.0055844033423333005
scopus_641,5,0.007293679049473806
scopus_649,5,0.012123478078526899
scopus_662,5,0.01545729712065439
scopus_664,5,0.0421175624954434
scopus_669,5,0.3210632149426537
scopus_670,5,0.012511308597720252
scopus_675,5,0.0182875481211019
scopus_68,5,0.013439667137276798
scopus_681,5,0.010457647538228185
scopus_686,5,0.0025815037060696227
scopus_689,5,0.01817863746909395
scopus_691,5,0.01085657546186904
scopus_698,5,0.5843997037848027
scopus_70,5,0.006817924548265369
scopus_702,5,0.32581486093589856
scopus_704,5,0.010845871477367848
scopus_708,5,0.39608343634072146
scopus_717,5,0.023204442465384948
scopus_722,5,0.01150657058093944
scopus_723,5,0.011895996991173937
scopus_732,5,0.08889670324761897
scopus_734,5,0.010649149965632166
scopus_74,5,0.004839522018709889
scopus_742,5,0.08266948832569176
scopus_746,5,0.0066450945108107685
scopus_747,5,0.008295878610595575
scopus_753,5,0.020707643285888082
scopus_755,5,0.00335268096436586
scopus_757,5,0.012323071356405781
scopus_758,5,0.1628837032265097
scopus_760,5,0.01679756715515829
scopus_761,5,0.00976101237696791
scopus_766,5,0.2681364043944495
scopus_768,5,0.12454391737693066
scopus_771,5,0.009558141116870643
scopus_772,5,0.012069116289137025
scopus_776,5,0.04741708371940773
scopus_788,5,0.023413629103049224
scopus_803,5,0.017969479681745438
scopus_814,5,0.008947587020580888
scopus_818,5,0.008570284219950028
scopus_82,5,0.4814527771184684
scopus_823,5,0.050198283123605525
scopus_824,5,0.015567486582113559
scopus_830,5,0.4096671976575113
scopus_834,5,0.43207086672073236
scopus_835,5,0.0753009194520801
scopus_837,5,0.0063314548912499526
scopus_840,5,0.008871461997346251
scopus_844,5,0.007572470239680902
scopus_847,5,0.026688767414394462
scopus_850,5,0.010615960923244282
scopus_857,5,0.011386461810756969
scopus_86,5,0.012139810926914183
scopus_877,5,0.00444404520712498
scopus_88,5,0.017257009190375098
scopus_880,5,0.029600195391435102
scopus_89,5,0.006568728263927055
scopus_890,5,0.08443601448872658
scopus_896,5,0.004563156312442669
scopus_902,5,0.0023158891321995866
scopus_904,5,0.005828723427301744
scopus_905,5,0.01562302393688883
scopus_91,5,0.2284767733603492
scopus_913,5,0.07182833477713557
scopus_917,5,0.011021494091535359
scopus_925,5,0.17804258806574494
scopus_929,5,0.03182890395679034
scopus_939,5,0.006913098863977933
scopus_948,5,0.024897819808269613
scopus_950,5,0.0059084203920043545
scopus_957,5,0.009860582715212894
scopus_964,5,0.00918549862737079
scopus_967,5,0.047111318516524434
scopus_975,5,0.610451858113741
scopus_976,5,0.02470422956350138
scopus_978,5,0.22899399778919888
scopus_993,5,0.013998052786669242
scopus_1001,5,0.026123778771200215
scopus_101,5,0.011488508668498798
scopus_1013,5,0.003350302644167444
scopus_1027,5,0.5937747094574924
scopus_1034,5,0.41341496937970723
scopus_1042,5,0.010766995273618348
scopus_1053,5,0.4036817856073831
scopus_1054,5,0.016829845201307026
scopus_1055,5,0.08486517248637138
scopus_106,5,0.006219164277168249
scopus_1067,5,0.010869198979463425
scopus_107,5,0.011459445551171813
scopus_1073,5,0.0058684585544633095
scopus_1076,5,0.006400519418197825
scopus_1077,5,0.017497304920899622
scopus_1080,5,0.0033492715631600646
scopus_1082,5,0.2255457303039829
scopus_1083,5,0.013534618765820013
scopus_1086,5,0.43068816522149356
scopus_1097,5,0.039754683436151045
scopus_1099,5,0.4438108022258182
scopus_1102,5,0.014458634425735901
scopus_1103,5,0.009611405543856068
scopus_1108,5,0.08714485425710818
scopus_1112,5,0.0036328931008359202
scopus_1115,5,0.010546743684403448
scopus_1120,5,0.014602605428687814
scopus_1121,5,0.017111863077441575
scopus_1122,5,0.004670420689636042
scopus_1139,5,0.009299169152139783
scopus_1147,5,0.003382466109447029
scopus_1149,5,0.025056040441649344
scopus_1158,5,0.05216932288498457
scopus_1159,5,0.014790713782916094
scopus_1162,5,0.004443576850287953
scopus_117,5,0.026505683801309084
scopus_1181,5,0.0025214965399255247
scopus_1192,5,0.1446812422962201
scopus_1197,5,0.37616522524983104
scopus_1201,5,0.014823907628487601
scopus_1202,5,0.19273173911937064
scopus_1209,5,0.011838727531524349
scopus_1210,5,0.013958949458074897
scopus_1224,5,0.02245086846179803
scopus_1237,5,0.0054656297102037505
scopus_1241,5,0.0037145318514795037
scopus_1243,5,0.37139415977431417
scopus_1249,5,0.007383751530202044
scopus_1251,5,0.021718546427460763
scopus_1255,5,0.4515568044186054
scopus_1260,5,0.008918372994595554
scopus_1264,5,0.00636122694325685
scopus_1266,5,0.008124386911977132
scopus_1274,5,0.17947966633400225
scopus_1276,5,0.013090890720195394
scopus_129,5,0.011940403618320878
scopus_1293,5,0.0024125199619789975
scopus_1301,5,0.013990046366815157
scopus_1302,5,0.0924389265007462
scopus_1306,5,0.002536613227121383
scopus_1308,5,0.010251422089334631
scopus_1309,5,0.018824661805752253
scopus_1311,5,0.009898751250577008
scopus_1318,5,0.14615018807235058
scopus_1323,5,0.6222608536138129
scopus_1324,5,0.01557852550207673
scopus_1328,5,0.011461220094336373
scopus_1333,5,0.020020133726977574
scopus_1334,5,0.012867499667005695
scopus_1345,5,0.07216590523354761
scopus_135,5,0.009336794384713392
scopus_1363,5,0.2274489394470761
scopus_1373,5,0.3938023460263419
scopus_1374,5,0.016522018330741507
scopus_1379,5,0.02452829051542305
scopus_1380,5,0.011003234747175614
scopus_1381,5,0.010517439413933046
scopus_1382,5,0.02219069672303334
scopus_1385,5,0.010348487113492287
scopus_1386,5,0.21858752593871444
scopus_1391,5,0.03291637748844605
scopus_1392,5,0.019237179298405266
scopus_1394,5,0.007271962719599027
scopus_1408,5,0.14801450683543158
scopus_1409,5,0.03653372427497778
scopus_1414,5,0.0118304213565018
scopus_1418,5,0.062176579964902536
scopus_1420,5,0.013546482264521586
scopus_1421,5,0.0015021243278034537
scopus_1443,5,0.0065454236129661005
scopus_145,5,0.01276496417512599
scopus_1452,5,0.11008319391207143
scopus_1462,5,0.42592188919279556
scopus_1478,5,0.03335732509947575
scopus_1479,5,0.013939467518069017
scopus_1483,5,0.15155783559193864
scopus_1489,5,0.010480761592521926
scopus_1495,5,0.021193376223268265
scopus_1507,5,0.7317409012420577
scopus_1510,5,0.27752085958940365
scopus_1522,5,0.43527059970917326
scopus_1523,5,0.015115691998365295
scopus_1524,5,0.17922727971497798
scopus_1526,5,0.02842410089547407
scopus_1527,5,0.010664074195422516
scopus_1530,5,0.007132221588020848
scopus_1531,5,0.03919319191970926
scopus_1552,5,0.04360624861239748
scopus_1559,5,0.13109065479317042
scopus_1560,5,0.010412217240455211
scopus_1562,5,0.017122114313326227
scopus_1563,5,0.01425170635483207
scopus_1571,5,0.015798967441300993
scopus_158,5,0.015117771183287299
scopus_1586,5,0.29741829024912986
scopus_1588,5,0.009246675332720916
scopus_159,5,0.13580181069378475
scopus_1592,5,0.053913332601446956
scopus_1597,5,0.01306273904322585
scopus_1598,5,0.04035714514824193
scopus_1608,5,0.015385895018584464
scopus_1610,5,0.009597846023804743
scopus_1613,5,0.00419266989062255
scopus_1617,5,0.027904704276879636
scopus_1619,5,0.006207818151748992
scopus_1620,5,0.018461942218160898
scopus_1621,5,0.011861630752532961
scopus_1626,5,0.009211376139652026
scopus_1631,5,0.008220360231506333
scopus_1634,5,0.007811722549606588
scopus_1635,5,0.0028705773265105413
scopus_1636,5,0.007707325593639858
scopus_164,5,0.07658252083457748
scopus_1643,5,0.014312990391800487
scopus_1644,5,0.5977301798714698
scopus_167,5,0.005021866942749695
scopus_1675,5,0.0119434403043781
scopus_1678,5,0.0273632666269872
scopus_1689,5,0.009393321126792266
scopus_1698,5,0.0037416984805438125
scopus_1706,5,0.0599682736639306
scopus_1712,5,0.24473923938598421
scopus_1715,5,0.017672723645664856
scopus_1719,5,0.1289541378917382
scopus_1726,5,0.008569095894411495
scopus_1727,5,0.015447621004776743
scopus_1731,5,0.17888833369444523
scopus_1733,5,0.007882920113622485
scopus_1735,5,0.13711085856923355
scopus_1736,5,0.18977278503331033
scopus_1737,5,0.4532083235438501
scopus_1740,5,0.311615654091357
scopus_1743,5,0.053518890455330224
scopus_1749,5,0.223578093864571
scopus_1752,5,0.35293644397844864
scopus_1768,5,0.01959290127395656
scopus_1774,5,0.009543241774044203
scopus_1778,5,0.3650048531785321
scopus_1781,5,0.003271878722073577
scopus_1783,5,0.14188380747847346
scopus_18,5,0.009801456690643128
scopus_1810,5,0.007006380633491966
scopus_1821,5,0.3911277271697164
scopus_1833,5,0.021714745598798987
scopus_184,5,0.049506023904758514
scopus_1853,5,0.0030992851885353555
scopus_1857,5,0.008278693359650188
scopus_1859,5,0.590876207166464
scopus_1863,5,0.07660372037422264
scopus_1876,5,0.010611271005127815
scopus_1879,5,0.03180352460947503
scopus_1881,5,0.008202701899490681
scopus_1882,5,0.04914602710259222
scopus_1886,5,0.01816439530146517
scopus_189,5,0.29224568469566736
scopus_1896,5,0.49990901561069173
scopus_1897,5,0.011010875991475834
scopus_191,5,0.008727630972241775
scopus_1923,5,0.015629020195943272
scopus_1929,5,0.012908048135139244
scopus_1935,5,0.43594529606501464
scopus_1937,5,0.008421823108483047
scopus_1939,5,0.011010972840709244
scopus_1944,5,0.7065110977994381
scopus_1946,5,0.10097126932602447
scopus_195,5,0.020579496721074935
scopus_1958,5,0.007503022968123968
scopus_1960,5,0.013545736799375192
scopus_1967,5,0.9283099907891909
scopus_198,5,0.0685814290158603
scopus_1987,5,0.6601244408225196
scopus_1994,5,0.014160071179406175
scopus_1998,5,0.24028731487230887
scopus_1999,5,0.008811492454856023
scopus_2002,5,0.007856731513146389
scopus_2003,5,0.012199934492450154
scopus_201,5,0.011234575316320897
scopus_2011,5,0.016585764572665723
scopus_2018,5,0.11644985205124356
scopus_2028,5,0.19377849991548893
scopus_2030,5,0.7870632897123601
scopus_2031,5,0.6503219974420958
scopus_2034,5,0.6661862058470186
scopus_2039,5,0.7578767767311948
scopus_2041,5,0.016914042954023063
scopus_2052,5,0.7681895647550528
scopus_2057,5,0.7529509849914052
scopus_2068,5,0.01255979836327269
scopus_2072,5,0.21359196552363077
scopus_2074,5,0.00571972171036518
scopus_2092,5,0.15011560932155366
scopus_2098,5,0.011982071039626058
scopus_2103,5,0.010866226687909151
scopus_2118,5,0.007760453795550118
